state,county,tract,block group,NAME,B25061_001E,B25061_002E,B25061_003E,B25061_004E,B25061_005E,B25061_006E,B25061_007E,B25061_008E,B25061_009E
31,055,007453,3,"Block Group 3, Census Tract 74.53, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007454,3,"Block Group 3, Census Tract 74.54, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007467,5,"Block Group 5, Census Tract 74.67, Douglas County, Nebraska",38,0,0,0,0,0,0,0,0
31,153,010402,3,"Block Group 3, Census Tract 104.02, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010620,1,"Block Group 1, Census Tract 106.20, Sarpy County, Nebraska",27,0,0,0,0,0,0,0,0
31,153,010701,2,"Block Group 2, Census Tract 107.01, Sarpy County, Nebraska",14,0,0,0,0,0,0,0,0
31,153,010106,2,"Block Group 2, Census Tract 101.06, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960600,2,"Block Group 2, Census Tract 9606, Lincoln County, Nebraska",6,0,0,0,0,0,0,6,0
31,111,959700,2,"Block Group 2, Census Tract 9597, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,959700,4,"Block Group 4, Census Tract 9597, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960200,2,"Block Group 2, Census Tract 9602, Lincoln County, Nebraska",43,0,0,0,0,0,0,0,0
31,055,007450,1,"Block Group 1, Census Tract 74.50, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007451,3,"Block Group 3, Census Tract 74.51, Douglas County, Nebraska",49,0,0,0,0,0,0,0,0
31,055,007451,2,"Block Group 2, Census Tract 74.51, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007463,2,"Block Group 2, Census Tract 74.63, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007464,2,"Block Group 2, Census Tract 74.64, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007464,3,"Block Group 3, Census Tract 74.64, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003401,2,"Block Group 2, Census Tract 34.01, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003401,4,"Block Group 4, Census Tract 34.01, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004000,3,"Block Group 3, Census Tract 40, Douglas County, Nebraska",95,0,0,0,0,0,0,0,0
31,055,004300,1,"Block Group 1, Census Tract 43, Douglas County, Nebraska",50,0,0,0,0,0,0,0,0
31,069,952100,2,"Block Group 2, Census Tract 9521, Garden County, Nebraska",11,0,0,0,0,0,0,0,0
31,111,960300,2,"Block Group 2, Census Tract 9603, Lincoln County, Nebraska",20,0,0,0,0,0,0,0,0
31,111,960300,5,"Block Group 5, Census Tract 9603, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,959900,3,"Block Group 3, Census Tract 9599, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,959900,1,"Block Group 1, Census Tract 9599, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,959800,1,"Block Group 1, Census Tract 9598, Lincoln County, Nebraska",10,0,0,0,0,0,0,0,10
31,111,960400,4,"Block Group 4, Census Tract 9604, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,111,960400,6,"Block Group 6, Census Tract 9604, Lincoln County, Nebraska",0,0,0,0,0,0,0,0,0
31,175,971400,1,"Block Group 1, Census Tract 9714, Valley County, Nebraska",48,0,0,0,0,0,10,0,0
31,175,971300,1,"Block Group 1, Census Tract 9713, Valley County, Nebraska",0,0,0,0,0,0,0,0,0
31,083,964200,3,"Block Group 3, Census Tract 9642, Harlan County, Nebraska",0,0,0,0,0,0,0,0,0
31,083,964200,1,"Block Group 1, Census Tract 9642, Harlan County, Nebraska",15,0,0,0,0,8,0,0,7
31,139,979100,1,"Block Group 1, Census Tract 9791, Pierce County, Nebraska",0,0,0,0,0,0,0,0,0
31,013,951200,1,"Block Group 1, Census Tract 9512, Box Butte County, Nebraska",0,0,0,0,0,0,0,0,0
31,013,951200,4,"Block Group 4, Census Tract 9512, Box Butte County, Nebraska",0,0,0,0,0,0,0,0,0
31,013,951300,4,"Block Group 4, Census Tract 9513, Box Butte County, Nebraska",0,0,0,0,0,0,0,0,0
31,013,951300,3,"Block Group 3, Census Tract 9513, Box Butte County, Nebraska",0,0,0,0,0,0,0,0,0
31,145,963200,5,"Block Group 5, Census Tract 9632, Red Willow County, Nebraska",37,0,0,0,0,0,0,0,0
31,145,963200,4,"Block Group 4, Census Tract 9632, Red Willow County, Nebraska",0,0,0,0,0,0,0,0,0
31,145,963300,2,"Block Group 2, Census Tract 9633, Red Willow County, Nebraska",0,0,0,0,0,0,0,0,0
31,145,963100,1,"Block Group 1, Census Tract 9631, Red Willow County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007003,1,"Block Group 1, Census Tract 70.03, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007424,3,"Block Group 3, Census Tract 74.24, Douglas County, Nebraska",30,0,0,0,0,0,0,0,0
31,055,007439,3,"Block Group 3, Census Tract 74.39, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971700,1,"Block Group 1, Census Tract 9717, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971800,1,"Block Group 1, Census Tract 9718, Custer County, Nebraska",13,0,0,0,0,7,0,0,0
31,041,971900,2,"Block Group 2, Census Tract 9719, Custer County, Nebraska",24,0,0,0,0,0,0,0,0
31,041,971900,1,"Block Group 1, Census Tract 9719, Custer County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007439,2,"Block Group 2, Census Tract 74.39, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007444,2,"Block Group 2, Census Tract 74.44, Douglas County, Nebraska",44,0,0,0,0,0,0,0,0
31,055,007444,1,"Block Group 1, Census Tract 74.44, Douglas County, Nebraska",91,0,0,0,0,0,0,0,0
31,055,007465,2,"Block Group 2, Census Tract 74.65, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007465,3,"Block Group 3, Census Tract 74.65, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003500,4,"Block Group 4, Census Tract 35, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007432,1,"Block Group 1, Census Tract 74.32, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007456,1,"Block Group 1, Census Tract 74.56, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005902,1,"Block Group 1, Census Tract 59.02, Douglas County, Nebraska",31,0,0,0,0,0,0,0,0
31,055,007509,2,"Block Group 2, Census Tract 75.09, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007509,3,"Block Group 3, Census Tract 75.09, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,000300,3,"Block Group 3, Census Tract 3, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,001200,1,"Block Group 1, Census Tract 12, Douglas County, Nebraska",9,0,0,0,0,0,0,0,0
31,055,002200,2,"Block Group 2, Census Tract 22, Douglas County, Nebraska",19,0,0,0,0,0,0,0,0
31,055,003100,4,"Block Group 4, Census Tract 31, Douglas County, Nebraska",27,0,0,0,0,0,0,0,0
31,055,007468,1,"Block Group 1, Census Tract 74.68, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007505,1,"Block Group 1, Census Tract 75.05, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,157,953000,4,"Block Group 4, Census Tract 9530, Scotts Bluff County, Nebraska",0,0,0,0,0,0,0,0,0
31,157,953600,1,"Block Group 1, Census Tract 9536, Scotts Bluff County, Nebraska",0,0,0,0,0,0,0,0,0
31,157,953500,1,"Block Group 1, Census Tract 9535, Scotts Bluff County, Nebraska",0,0,0,0,0,0,0,0,0
31,179,978600,2,"Block Group 2, Census Tract 9786, Wayne County, Nebraska",0,0,0,0,0,0,0,0,0
31,179,978600,1,"Block Group 1, Census Tract 9786, Wayne County, Nebraska",0,0,0,0,0,0,0,0,0
31,179,978700,2,"Block Group 2, Census Tract 9787, Wayne County, Nebraska",0,0,0,0,0,0,0,0,0
31,103,975400,1,"Block Group 1, Census Tract 9754, Keya Paha County, Nebraska",5,0,0,0,0,0,0,5,0
31,055,007504,3,"Block Group 3, Census Tract 75.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006000,3,"Block Group 3, Census Tract 60, Douglas County, Nebraska",34,0,0,0,0,0,34,0,0
31,055,006000,5,"Block Group 5, Census Tract 60, Douglas County, Nebraska",36,0,0,0,0,0,0,0,0
31,055,005100,3,"Block Group 3, Census Tract 51, Douglas County, Nebraska",179,38,0,0,0,0,0,0,0
31,147,968600,1,"Block Group 1, Census Tract 9686, Richardson County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,001800,3,"Block Group 3, Census Tract 18, Douglas County, Nebraska",128,0,0,0,0,0,0,0,0
31,055,007317,1,"Block Group 1, Census Tract 73.17, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007315,1,"Block Group 1, Census Tract 73.15, Douglas County, Nebraska",7,0,0,0,0,0,0,0,0
31,055,006906,1,"Block Group 1, Census Tract 69.06, Douglas County, Nebraska",74,0,0,0,0,0,0,0,0
31,055,007447,1,"Block Group 1, Census Tract 74.47, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007448,1,"Block Group 1, Census Tract 74.48, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,123,952500,5,"Block Group 5, Census Tract 9525, Morrill County, Nebraska",10,0,0,0,10,0,0,0,0
31,109,001800,2,"Block Group 2, Census Tract 18, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003002,1,"Block Group 1, Census Tract 30.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002400,3,"Block Group 3, Census Tract 24, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002700,2,"Block Group 2, Census Tract 27, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,2,"Block Group 2, Census Tract 74.66, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007466,4,"Block Group 4, Census Tract 74.66, Douglas County, Nebraska",48,0,0,0,0,0,0,0,0
31,055,000500,1,"Block Group 1, Census Tract 5, Douglas County, Nebraska",21,0,0,0,0,0,0,0,0
31,055,002000,3,"Block Group 3, Census Tract 20, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002100,2,"Block Group 2, Census Tract 21, Douglas County, Nebraska",14,0,0,0,0,0,0,0,14
31,055,002500,1,"Block Group 1, Census Tract 25, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002600,1,"Block Group 1, Census Tract 26, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,155,968200,1,"Block Group 1, Census Tract 9682, Saunders County, Nebraska",3,0,0,0,0,0,0,0,3
31,155,968200,2,"Block Group 2, Census Tract 9682, Saunders County, Nebraska",0,0,0,0,0,0,0,0,0
31,147,968500,2,"Block Group 2, Census Tract 9685, Richardson County, Nebraska",6,0,0,0,0,0,0,0,6
31,151,960800,2,"Block Group 2, Census Tract 9608, Saline County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003402,1,"Block Group 1, Census Tract 34.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003607,1,"Block Group 1, Census Tract 36.07, Lancaster County, Nebraska",25,0,0,0,0,0,0,0,0
31,109,001001,1,"Block Group 1, Census Tract 10.01, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003718,1,"Block Group 1, Census Tract 37.18, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003000,7,"Block Group 7, Census Tract 30, Douglas County, Nebraska",42,0,0,0,0,0,0,0,0
31,055,007514,2,"Block Group 2, Census Tract 75.14, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007515,1,"Block Group 1, Census Tract 75.15, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007516,2,"Block Group 2, Census Tract 75.16, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,081,969300,1,"Block Group 1, Census Tract 9693, Hamilton County, Nebraska",33,0,0,0,0,0,0,0,0
31,023,967600,1,"Block Group 1, Census Tract 9676, Butler County, Nebraska",0,0,0,0,0,0,0,0,0
31,023,967700,1,"Block Group 1, Census Tract 9677, Butler County, Nebraska",29,0,0,0,0,0,0,16,0
31,023,967800,1,"Block Group 1, Census Tract 9678, Butler County, Nebraska",10,0,0,0,5,0,0,0,0
31,153,010623,3,"Block Group 3, Census Tract 106.23, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,053,964300,1,"Block Group 1, Census Tract 9643, Dodge County, Nebraska",23,0,0,0,0,0,0,0,0
31,141,965298,2,"Block Group 2, Census Tract 9652.98, Platte County, Nebraska",0,0,0,0,0,0,0,0,0
31,141,965500,1,"Block Group 1, Census Tract 9655, Platte County, Nebraska",19,0,0,0,0,0,0,0,0
31,141,965500,2,"Block Group 2, Census Tract 9655, Platte County, Nebraska",37,0,0,0,0,0,0,0,0
31,141,965400,1,"Block Group 1, Census Tract 9654, Platte County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007318,2,"Block Group 2, Census Tract 73.18, Douglas County, Nebraska",16,0,0,0,0,0,0,0,0
31,055,007316,1,"Block Group 1, Census Tract 73.16, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007512,1,"Block Group 1, Census Tract 75.12, Douglas County, Nebraska",91,0,0,0,0,0,0,0,0
31,117,957900,1,"Block Group 1, Census Tract 9579, McPherson County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007513,1,"Block Group 1, Census Tract 75.13, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007470,2,"Block Group 2, Census Tract 74.70, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007470,4,"Block Group 4, Census Tract 74.70, Douglas County, Nebraska",30,0,0,0,0,0,0,0,0
31,055,007472,2,"Block Group 2, Census Tract 74.72, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010300,2,"Block Group 2, Census Tract 103, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010400,2,"Block Group 2, Census Tract 104, Dakota County, Nebraska",5,0,0,0,0,0,0,0,5
31,043,010200,2,"Block Group 2, Census Tract 102, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010100,3,"Block Group 3, Census Tract 101, Dakota County, Nebraska",0,0,0,0,0,0,0,0,0
31,043,010100,1,"Block Group 1, Census Tract 101, Dakota County, Nebraska",53,0,0,0,0,0,0,0,0
31,153,010104,2,"Block Group 2, Census Tract 101.04, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010108,3,"Block Group 3, Census Tract 101.08, Sarpy County, Nebraska",17,0,0,0,0,0,0,0,0
31,153,010206,1,"Block Group 1, Census Tract 102.06, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010501,5,"Block Group 5, Census Tract 105.01, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969000,3,"Block Group 3, Census Tract 9690, Buffalo County, Nebraska",14,0,0,0,0,0,0,0,7
31,019,969100,5,"Block Group 5, Census Tract 9691, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969202,2,"Block Group 2, Census Tract 9692.02, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969500,3,"Block Group 3, Census Tract 9695, Buffalo County, Nebraska",22,0,0,0,0,0,0,0,0
31,019,969400,4,"Block Group 4, Census Tract 9694, Buffalo County, Nebraska",25,0,0,0,0,0,0,0,0
31,019,969400,3,"Block Group 3, Census Tract 9694, Buffalo County, Nebraska",0,0,0,0,0,0,0,0,0
31,051,977600,1,"Block Group 1, Census Tract 9776, Dixon County, Nebraska",14,0,0,0,7,0,0,0,0
31,057,962300,3,"Block Group 3, Census Tract 9623, Dundy County, Nebraska",10,0,0,0,0,0,0,0,0
31,075,956300,1,"Block Group 1, Census Tract 9563, Grant County, Nebraska",0,0,0,0,0,0,0,0,0
31,079,000300,4,"Block Group 4, Census Tract 3, Hall County, Nebraska",68,0,0,0,0,0,0,0,0
31,079,000300,1,"Block Group 1, Census Tract 3, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005200,2,"Block Group 2, Census Tract 52, Douglas County, Nebraska",31,0,0,0,0,0,0,0,0
31,055,007002,1,"Block Group 1, Census Tract 70.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007102,1,"Block Group 1, Census Tract 71.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003402,1,"Block Group 1, Census Tract 34.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003600,2,"Block Group 2, Census Tract 36, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,173,940100,2,"Block Group 2, Census Tract 9401, Thurston County, Nebraska",7,0,0,0,0,0,0,3,2
31,055,002900,4,"Block Group 4, Census Tract 29, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002900,2,"Block Group 2, Census Tract 29, Douglas County, Nebraska",46,0,0,0,0,0,0,0,0
31,055,003700,2,"Block Group 2, Census Tract 37, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004600,1,"Block Group 1, Census Tract 46, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005400,4,"Block Group 4, Census Tract 54, Douglas County, Nebraska",21,0,0,0,0,0,0,0,0
31,079,000500,1,"Block Group 1, Census Tract 5, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,079,000800,2,"Block Group 2, Census Tract 8, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,173,940100,1,"Block Group 1, Census Tract 9401, Thurston County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050102,4,"Block Group 4, Census Tract 501.02, Washington County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050202,2,"Block Group 2, Census Tract 502.02, Washington County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050201,2,"Block Group 2, Census Tract 502.01, Washington County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050300,1,"Block Group 1, Census Tract 503, Washington County, Nebraska",0,0,0,0,0,0,0,0,0
31,177,050300,3,"Block Group 3, Census Tract 503, Washington County, Nebraska",6,0,0,0,0,0,0,0,0
31,109,003202,2,"Block Group 2, Census Tract 32.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003605,1,"Block Group 1, Census Tract 36.05, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,001301,1,"Block Group 1, Census Tract 13.01, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002300,1,"Block Group 1, Census Tract 23, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002300,5,"Block Group 5, Census Tract 23, Lancaster County, Nebraska",50,0,0,0,0,0,0,0,0
31,055,003600,1,"Block Group 1, Census Tract 36, Douglas County, Nebraska",21,0,0,0,0,0,0,0,0
31,055,003800,4,"Block Group 4, Census Tract 38, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,003800,3,"Block Group 3, Census Tract 38, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,004500,3,"Block Group 3, Census Tract 45, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005000,3,"Block Group 3, Census Tract 50, Douglas County, Nebraska",67,0,0,0,0,0,0,0,0
31,153,010619,5,"Block Group 5, Census Tract 106.19, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010619,3,"Block Group 3, Census Tract 106.19, Sarpy County, Nebraska",23,0,0,0,0,0,0,0,0
31,153,010702,2,"Block Group 2, Census Tract 107.02, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,105,954500,3,"Block Group 3, Census Tract 9545, Kimball County, Nebraska",0,0,0,0,0,0,0,0,0
31,107,976200,1,"Block Group 1, Census Tract 9762, Knox County, Nebraska",2,0,0,0,0,0,0,0,2
31,111,960500,3,"Block Group 3, Census Tract 9605, Lincoln County, Nebraska",46,0,0,0,0,0,0,0,0
31,055,007471,2,"Block Group 2, Census Tract 74.71, Douglas County, Nebraska",22,0,0,0,0,0,0,0,0
31,153,010305,1,"Block Group 1, Census Tract 103.05, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010629,1,"Block Group 1, Census Tract 106.29, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010624,2,"Block Group 2, Census Tract 106.24, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010628,3,"Block Group 3, Census Tract 106.28, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010633,1,"Block Group 1, Census Tract 106.33, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,025,965900,2,"Block Group 2, Census Tract 9659, Cass County, Nebraska",0,0,0,0,0,0,0,0,0
31,079,000500,3,"Block Group 3, Census Tract 5, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,025,966000,2,"Block Group 2, Census Tract 9660, Cass County, Nebraska",0,0,0,0,0,0,0,0,0
31,095,963600,1,"Block Group 1, Census Tract 9636, Jefferson County, Nebraska",8,0,0,0,0,0,0,0,0
31,095,963800,1,"Block Group 1, Census Tract 9638, Jefferson County, Nebraska",17,0,0,0,0,0,0,0,0
31,131,966700,1,"Block Group 1, Census Tract 9667, Otoe County, Nebraska",0,0,0,0,0,0,0,0,0
31,131,966900,1,"Block Group 1, Census Tract 9669, Otoe County, Nebraska",0,0,0,0,0,0,0,0,0
31,131,966800,2,"Block Group 2, Census Tract 9668, Otoe County, Nebraska",0,0,0,0,0,0,0,0,0
31,131,967000,1,"Block Group 1, Census Tract 9670, Otoe County, Nebraska",0,0,0,0,0,0,0,0,0
31,119,960700,1,"Block Group 1, Census Tract 9607, Madison County, Nebraska",73,0,0,0,0,17,0,0,0
31,167,962100,1,"Block Group 1, Census Tract 9621, Stanton County, Nebraska",0,0,0,0,0,0,0,0,0
31,141,965300,3,"Block Group 3, Census Tract 9653, Platte County, Nebraska",0,0,0,0,0,0,0,0,0
31,141,965700,4,"Block Group 4, Census Tract 9657, Platte County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010622,1,"Block Group 1, Census Tract 106.22, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,095,963700,1,"Block Group 1, Census Tract 9637, Jefferson County, Nebraska",0,0,0,0,0,0,0,0,0
31,141,965600,1,"Block Group 1, Census Tract 9656, Platte County, Nebraska",0,0,0,0,0,0,0,0,0
31,025,965600,1,"Block Group 1, Census Tract 9656, Cass County, Nebraska",40,0,0,0,0,0,0,0,0
31,067,964800,1,"Block Group 1, Census Tract 9648, Gage County, Nebraska",0,0,0,0,0,0,0,0,0
31,053,964400,1,"Block Group 1, Census Tract 9644, Dodge County, Nebraska",28,0,0,0,0,0,0,0,0
31,119,961300,5,"Block Group 5, Census Tract 9613, Madison County, Nebraska",0,0,0,0,0,0,0,0,0
31,011,960200,2,"Block Group 2, Census Tract 9602, Boone County, Nebraska",10,0,0,0,0,0,4,0,0
31,109,003001,1,"Block Group 1, Census Tract 30.01, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007434,1,"Block Group 1, Census Tract 74.34, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006602,2,"Block Group 2, Census Tract 66.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,101,000300,3,"Block Group 3, Census Tract 3, Keith County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007446,1,"Block Group 1, Census Tract 74.46, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,003,979700,2,"Block Group 2, Census Tract 9797, Antelope County, Nebraska",21,0,0,0,0,0,0,11,0
31,055,006301,1,"Block Group 1, Census Tract 63.01, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,137,967200,1,"Block Group 1, Census Tract 9672, Phelps County, Nebraska",2,0,0,0,0,0,0,0,0
31,055,006604,5,"Block Group 5, Census Tract 66.04, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,041,971800,3,"Block Group 3, Census Tract 9718, Custer County, Nebraska",7,0,0,0,0,0,0,0,0
31,055,007449,2,"Block Group 2, Census Tract 74.49, Douglas County, Nebraska",21,0,0,0,0,0,0,0,0
31,055,005902,2,"Block Group 2, Census Tract 59.02, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007468,2,"Block Group 2, Census Tract 74.68, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,157,953400,2,"Block Group 2, Census Tract 9534, Scotts Bluff County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007504,1,"Block Group 1, Census Tract 75.04, Douglas County, Nebraska",15,0,0,0,0,0,0,0,0
31,003,979600,3,"Block Group 3, Census Tract 9796, Antelope County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,002400,3,"Block Group 3, Census Tract 24, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,001,965400,1,"Block Group 1, Census Tract 9654, Adams County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,005600,2,"Block Group 2, Census Tract 56, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,089,974100,2,"Block Group 2, Census Tract 9741, Holt County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,001400,3,"Block Group 3, Census Tract 14, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007448,3,"Block Group 3, Census Tract 74.48, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,109,003802,1,"Block Group 1, Census Tract 38.02, Lancaster County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,002100,1,"Block Group 1, Census Tract 21, Douglas County, Nebraska",66,0,0,0,0,0,0,0,13
31,153,010206,3,"Block Group 3, Census Tract 102.06, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,019,969400,1,"Block Group 1, Census Tract 9694, Buffalo County, Nebraska",26,0,0,0,0,0,0,0,0
31,079,000400,1,"Block Group 1, Census Tract 4, Hall County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007303,2,"Block Group 2, Census Tract 73.03, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010205,2,"Block Group 2, Census Tract 102.05, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
31,157,952900,2,"Block Group 2, Census Tract 9529, Scotts Bluff County, Nebraska",19,0,0,0,0,0,0,0,0
31,055,006400,6,"Block Group 6, Census Tract 64, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,007433,5,"Block Group 5, Census Tract 74.33, Douglas County, Nebraska",0,0,0,0,0,0,0,0,0
31,153,010106,4,"Block Group 4, Census Tract 101.06, Sarpy County, Nebraska",9,0,0,0,0,0,0,0,0
31,109,000400,4,"Block Group 4, Census Tract 4, Lancaster County, Nebraska",45,23,0,0,0,0,0,0,0
31,165,950100,2,"Block Group 2, Census Tract 9501, Sioux County, Nebraska",0,0,0,0,0,0,0,0,0
31,055,006506,1,"Block Group 1, Census Tract 65.06, Douglas County, Nebraska",21,0,0,0,0,0,0,0,0
31,015,975800,1,"Block Group 1, Census Tract 9758, Boyd County, Nebraska",12,0,0,0,0,0,0,0,1
31,153,010617,1,"Block Group 1, Census Tract 106.17, Sarpy County, Nebraska",0,0,0,0,0,0,0,0,0
